Date,Content,Content link,Influencer,Type,Tags,Estimated cost,CPM,Subscribers,Region,Promotion type,Engagement rate,Views,Likes,Comments,Brand,Like rate,Comment rate,Calculated ER,Views per 1K subscribers,Cost per 1K views,Views per dollar,Creator tier,Month,Content theme
2024-12-10,The TRUTH About Sponsorships for Small Creators | Days in my life VLOG,https://www.youtube.com/watch?v=gT3RcVqxQRY,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.4125,3411,257,115,RITFIT,0.0753444737613603,0.0337144532395192,0.1090589270008795,183.38709677419354,40.75051304602756,24.53956834532374,Micro,2024-12,Lifestyle / Vlog
2024-12-08,How I Built the Ultimate Home Gym with RitFit,https://www.youtube.com/watch?v=gbNgcskXzOo,VICTORIA XAVIER,"Fashion,Clothing,Travel,VLOG","fashion,tryonhaul,clothing,try on,fashionnova",2573,27.0,639000,美国,Suspected,0.0937,24310,1497,78,RITFIT,0.06157959687371452,0.0032085561497326204,0.06478815302344713,38.04381846635368,105.84121760592349,9.448115040808394,Mega,2024-12,Home Gym / Garage Gym
2024-12-07,"FREAKY NATTY BACK Vlog || 365x8 Deficit Stiff Leg Deadlift, ATG Pause Hatfield Squat, 1 Leg Sit-ups",https://www.youtube.com/watch?v=QtMV1xofKFQ,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.1886,3452,201,45,RITFIT,0.05822711471610661,0.013035921205098494,0.0712630359212051,50.690161527165934,143.97450753186558,6.945674044265593,Mid,2024-12,Strength / Training
2024-12-06,The New Gold Standard for Leg Ext/Curl Machines // Ritfit PLC01 Review!,https://www.youtube.com/watch?v=7ubloMC_1fk,Joey Suggs,"Food,Fitness,Health","food,fitness,health,fulldayofeating,r2r",157,27.0,66200,美国,Suspected,0.0751,6820,152,36,RITFIT,0.022287390029325515,0.005278592375366569,0.02756598240469208,103.02114803625378,23.02052785923754,43.439490445859875,Mid,2024-12,Equipment Review
2024-12-04,Seasonal Change | Yardwork | Consignment Shopping | Friendsgiving,https://www.youtube.com/watch?v=NoYAQz_xTUI,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.2037,3648,203,54,RITFIT,0.0556469298245614,0.014802631578947368,0.07044956140350878,196.1290322580645,38.103070175438596,26.244604316546763,Micro,2024-12,Lifestyle / Vlog
2024-11-30,"Workout w/ RitFit, unboxing & home gym $2500 setup🔥",https://www.youtube.com/watch?v=itA_Q1I2Z8I,StephanieFitMarie,"Fitness,Fashion,Health,Clothing","fitness,fashion,stephaniefitmarie,lingerie,how to",102,27.0,78900,美国,Suspected,0.1329,7646,516,50,RITFIT,0.06748626732932252,0.006539366989275438,0.07402563431859796,96.90747782002535,13.340308658121895,74.96078431372548,Mid,2024-11,Home Gym / Garage Gym
2024-11-28,Building the BEST with RitFit PLC01 Leg Extension Curl Machine,https://www.youtube.com/watch?v=NpC1hya4E3I,Jeff Does What!,"DIY,Pets,Unboxing,Fishing","diy,pets,aquarium,fish,texas fish room",166,27.0,31200,美国,Suspected,0.0576,8102,267,20,RITFIT,0.03295482596889657,0.0024685262898049864,0.03542335225870156,259.6794871794872,20.488768205381387,48.80722891566265,Micro,2024-11,DIY / Build
2024-11-28,"Life in my 40s, Watching Wicked, IKEA shopping",https://www.youtube.com/watch?v=SdtKR1CICg4,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.355,3132,202,91,RITFIT,0.06449553001277139,0.02905491698595147,0.09355044699872286,168.38709677419357,44.380587484035765,22.532374100719423,Micro,2024-11,Lifestyle / Vlog
2024-11-27,"EPIC NATTY DELTS Vlog || 160x10 Swiss Overhead Press, Epic Thick Rope Chins, Big Lu Raises",https://www.youtube.com/watch?v=ouDa4GtxPCY,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.2178,4027,237,64,RITFIT,0.058852743978147506,0.015892724112242365,0.07474546809038987,59.13362701908957,123.4169356841321,8.10261569416499,Mid,2024-11,Strength / Training
2024-11-26,How to use | RitFit BUFFALO Multifunctional Smith Machine with Lat Pull Down and Cable Crossover,https://www.youtube.com/watch?v=1Fb_Cwra7WU,RitFit.Sports,"Workout,Home,Health","fitness,home,workout,ritfit,homegym",100,27.0,4050,美国,Sponsored,0.0025,403,1,0,RITFIT,0.0024813895781637717,0.0,0.0024813895781637717,99.50617283950618,248.13895781637717,4.03,Nano,2024-11,Home Gym / Garage Gym
2024-11-26,5 Reasons Why I Love the DJI Osmo Pocket 3 for Vlogging,https://www.youtube.com/watch?v=RTzBNWO64Jc,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.384,3490,230,111,RITFIT,0.0659025787965616,0.03180515759312321,0.09770773638968482,187.63440860215053,39.82808022922636,25.107913669064747,Micro,2024-11,Lifestyle / Vlog
2024-11-23,Entrena Piernas y Glúteos Conmigo y Comidas Pre/Post,https://www.youtube.com/watch?v=VqaMLDa5QO4,Aitza Fitness,"Fitness,Health,Food,Smartphone","fitness,health,bajardepeso,food,como bajar de peso",140,27.0,286000,美国,Suspected,0.099,3304,147,18,RITFIT,0.04449152542372881,0.005447941888619854,0.04993946731234867,11.552447552447552,42.3728813559322,23.6,Macro,2024-11,Strength / Training
2024-11-23,This DANGEROUS Lift Will Turn You Into a BEHEMOTH (and Bulletproof Your Back Too),https://www.youtube.com/watch?v=VindHWk6Ipo,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.3257,5806,501,139,RITFIT,0.08629004478126076,0.0239407509472959,0.11023079572855667,85.25697503671071,85.60110230795728,11.682092555331993,Mid,2024-11,Strength / Training
2024-11-22,Live Q&A with RitFit and Bells of Steel | Up Way Too Early with Garage Gym Life,https://www.youtube.com/watch?v=1UUcrtjtA8Y,Garage Gym Life,"Workout,Health,Home,Sports","fitness,bodybuilding,garagegymlifemedia,garagegym,garagegymlife",142,27.0,58900,美国,Suspected,0.1487,2341,128,22,RITFIT,0.054677488252883384,0.009397693293464331,0.06407518154634771,39.745331069609506,60.657838530542506,16.485915492957748,Mid,2024-11,Home Gym / Garage Gym
2024-11-21,Vlogging like I have a million subscribers to get rid of imposter syndrome,https://www.youtube.com/watch?v=pxd0BifVQ0Q,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.2153,8712,436,144,RITFIT,0.050045913682277315,0.01652892561983471,0.06657483930211203,468.38709677419354,15.955004591368226,62.67625899280576,Micro,2024-11,Lifestyle / Vlog
2024-11-19,New arrivals| RitFit BUFFALO Multifunctional Smith Machine,https://www.youtube.com/watch?v=XEv_Gm5WL2Q,RitFit.Sports,"Workout,Home,Health","fitness,home,workout,ritfit,homegym",100,27.0,4050,美国,Sponsored,0.0292,3492,12,9,RITFIT,0.003436426116838488,0.002577319587628866,0.006013745704467354,862.2222222222222,28.636884306987398,34.92,Nano,2024-11,Home Gym / Garage Gym
2024-11-15,RitFit PLC01 Leg Extension & Curl Machine Review: Best Budget Option for Home Gyms?,https://www.youtube.com/watch?v=Sbu9yyLH8Tc,The Kurt Locker,"Fitness,Home,Health","homegym,garagegym,fitness,home,strongman",76,27.0,8810,美国,Suspected,0.1729,8323,219,122,RITFIT,0.026312627658296287,0.01465817613841163,0.040970803796707915,944.7219069239501,9.131322840321998,109.51315789473684,Nano,2024-11,Home Gym / Garage Gym
2024-11-15,QUAD AND GLUTE FOCUSED WORKOUT LEAVING MY LEGS SHAKING!!,https://www.youtube.com/watch?v=V4yMK7tr67k,Teriana Jacobs,"Fashion,Clothing,Fitness,Health","fashion,clothing,fitness,how to,viral",79,27.0,312000,美国,Suspected,0.1358,2232,183,12,RITFIT,0.08198924731182795,0.005376344086021506,0.08736559139784947,7.153846153846154,35.39426523297491,28.253164556962027,Macro,2024-11,Strength / Training
2024-11-14,RitFit BLP01 45 Degree 3-In-1 Leg Press Hack Squat and Calf Raise Machine,https://www.youtube.com/watch?v=jHPwexFNUEA,"911Studios - Shopping, Gadgets & Tech","Technology,Hobby","911reviews,elitedemonstrations,productreviews,amazoninfluencer,product",1288,27.0,997000,美国,Suspected,0.1263,48156,5073,101,RITFIT,0.10534512833291802,0.0020973502782623142,0.10744247861118034,48.30090270812437,26.746407508929313,37.38819875776397,Mega,2024-11,Equipment Review
2024-11-12,The Easiest Way to Start Vlogging,https://www.youtube.com/watch?v=hqbGdm2B8V4,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.1249,9809,265,96,RITFIT,0.027016005709042716,0.009786930370068305,0.03680293607911102,527.3655913978495,14.170659598328067,70.56834532374101,Micro,2024-11,Lifestyle / Vlog
2024-11-11,PRANKING SEAN FOR VETERANS DAY!!,https://www.youtube.com/watch?v=MB6ZP5eASXo,Sean and Sierra,"Fun,Pregnancy,Military,Couple","surprise,fun,pregnancy,marriage,love",364,27.0,448000,美国,Suspected,0.1738,6380,549,56,RITFIT,0.08605015673981191,0.00877742946708464,0.09482758620689655,14.241071428571429,57.05329153605015,17.52747252747253,Macro,2024-11,Other
2024-11-11,Mikolo M4 All-in-One Smith Machine Review,https://www.youtube.com/watch?v=Aqq6o2Bvqsc,Design. Build. Lift.,"Fitness,Health,DIY","fitness,health,diy,gym,diy fitness club",60,27.0,12900,美国,Suspected,0.0876,14479,198,107,RITFIT,0.01367497755369846,0.007390013122453208,0.021064990676151668,1122.4031007751937,4.143932592029836,241.31666666666666,Micro,2024-11,Equipment Review
2024-11-09,Why You Should Do BEHIND THE NECK Presses (CAPPED NATTY DELTS!),https://www.youtube.com/watch?v=3s17QjC4_qA,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.0131,294287,1479,238,RITFIT,0.005025706198370978,0.0008087343307723412,0.005834440529143319,4321.395007342144,1.6888275730834186,592.1267605633802,Mid,2024-11,Strength / Training
2024-11-08,RitFit A-Frame Dumbbell Storage Rack Stand 3/5/6 Pairs,https://www.youtube.com/watch?v=FmTHV4-QuUs,RitFit.Sports,"Workout,Home,Health","fitness,home,workout,ritfit,homegym",100,27.0,4050,美国,Suspected,0.0,30,0,0,RITFIT,0.0,0.0,0.0,7.407407407407407,3333.3333333333335,0.3,Nano,2024-11,Home Gym / Garage Gym
2024-11-07,"The ""How Much Ya Front Squat?"" Vlog || 405 Front Squat, 315x10 Deficit RDL, Power Snatch, & Sprints",https://www.youtube.com/watch?v=9gwRnGcpSsY,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.1776,3468,216,40,RITFIT,0.06228373702422145,0.011534025374855825,0.07381776239907728,50.92511013215859,143.31026528258363,6.977867203219316,Mid,2024-11,Strength / Training
2024-11-06,New Arrivals | RitFit Pink A-Frame Dumbbell Storage Rack Stand 5 Pairs,https://www.youtube.com/watch?v=D5WnvEU5UPk,RitFit.Sports,"Workout,Home,Health","fitness,home,workout,ritfit,homegym",100,27.0,4050,美国,Sponsored,0.0206,97,2,0,RITFIT,0.020618556701030927,0.0,0.020618556701030927,23.950617283950617,1030.9278350515463,0.97,Nano,2024-11,Home Gym / Garage Gym
2024-11-05,Day in My Life as a Small YouTuber in San Diego,https://www.youtube.com/watch?v=YrPx8u0bkBI,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.248,7246,327,147,RITFIT,0.04512834667402705,0.020287054926856198,0.06541540160088324,389.5698924731183,19.182997515870824,52.1294964028777,Micro,2024-11,Lifestyle / Vlog
2024-11-02,Why You Should Do DELOAD Push-ups (3 Key Benefits You've NEVER HEARD!),https://www.youtube.com/watch?v=c2l5OuBbzqo,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.0296,26927,277,52,RITFIT,0.010287072455156534,0.0019311471756972556,0.01221821963085379,395.40381791483117,18.457310506183383,54.17907444668008,Mid,2024-11,Strength / Training
2024-11-02,Fastest Home Gym Setup,https://www.youtube.com/shorts/rqatIAJ-SW4,Kali Muscle,"Vehicle,Food,Fitness,Health","cars,vehicle,food,dodge,hellcat",948,27.0,3930000,美国,Suspected,0.0818,4732,217,17,RITFIT,0.04585798816568047,0.003592561284868977,0.04945054945054945,1.2040712468193384,200.3381234150465,4.991561181434599,Mega,2024-11,Home Gym / Garage Gym
2024-11-02,Best 3 in 1 Lower Body Home Workout Machine,https://www.youtube.com/watch?v=Mjkcn7lvx4E,Janine Delaney,"Fashion,Health,Fitness","fashion,health,fashionnova,fitness,fitover50",5284,27.0,102000,美国,Suspected,0.0585,95457,4493,109,RITFIT,0.047068313481462856,0.0011418753993944917,0.048210188880857346,935.8529411764706,55.35476706789444,18.065291445874337,Macro,2024-11,Strength / Training
2024-10-30,Life in my 40s | New favorite vlog lens and giveaway,https://www.youtube.com/watch?v=eauYxwH-aJI,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.6069,3770,288,200,RITFIT,0.07639257294429708,0.05305039787798409,0.12944297082228118,202.68817204301075,36.87002652519894,27.12230215827338,Micro,2024-10,Lifestyle / Vlog
2024-10-30,RitFit Leg Extension Curl Machine Review: the Best Leg Extension Leg Curl Machine for Home Gyms?,https://www.youtube.com/watch?v=nZtYbG9_R7A,Luke’s Garage Gym,"Workout,Home,Travel,Health","fitness,budget,gym,gymequipment,titan",67,27.0,5580,美国,Suspected,0.2047,3967,142,67,RITFIT,0.035795311318376606,0.01688933703050164,0.052684648348878246,710.931899641577,16.88933703050164,59.208955223880594,Nano,2024-10,Home Gym / Garage Gym
2024-10-24,I'm Getting Big Again with New Workout Machines,https://www.youtube.com/watch?v=zoJJz4gXD_E,Kali Muscle,"Vehicle,Food,Fitness,Health","cars,vehicle,food,dodge,hellcat",948,27.0,3930000,美国,Suspected,0.0786,37998,1076,191,RITFIT,0.02831727985683457,0.005026580346334018,0.03334386020316859,9.668702290076336,24.948681509553133,40.08227848101266,Mega,2024-10,Strength / Training
2024-10-21,The BEST BUDGET All-in-one Power Rack! RitFit Sports M1 2.0 review.,https://www.youtube.com/watch?v=6BdaxOcfzSA,Maguire’s Gym,,,5,14.0,1950,其他,Suspected,0.0914,394,16,2,RITFIT,0.04060913705583756,0.005076142131979695,0.04568527918781726,202.05128205128207,12.690355329949238,78.8,Nano,2024-10,Equipment Review
2024-10-21,"RitFit Sports M1 2.0, arguably one of the BEST BUDGET ALL-IN-ONE POWERRACKS!! #garagegym #powerrack",https://www.youtube.com/shorts/Ec1vNt4gBO8,Maguire’s Gym,,,5,14.0,1950,其他,Suspected,0.0126,633,8,0,RITFIT,0.01263823064770932,0.0,0.01263823064770932,324.61538461538464,7.898894154818325,126.6,Nano,2024-10,Home Gym / Garage Gym
2024-10-20,@dtcordonnier My Fitness Journey with RITFIT M1 2.0,https://www.youtube.com/watch?v=BiBtkPT99_w,RitFit.Sports,"Workout,Home,Health","fitness,home,workout,ritfit,homegym",100,27.0,4050,美国,Sponsored,0.0052,2694,4,1,RITFIT,0.0014847809948032665,0.0003711952487008166,0.001855976243504083,665.1851851851852,37.11952487008166,26.94,Nano,2024-10,Home Gym / Garage Gym
2024-10-19,Getting a New Puppy Vlog | Realistic First Week,https://www.youtube.com/watch?v=t4nHzoJ68Do,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.3702,2666,167,82,RITFIT,0.06264066016504126,0.03075768942235559,0.09339834958739685,143.33333333333334,52.13803450862716,19.179856115107913,Micro,2024-10,Lifestyle / Vlog
2024-10-19,Why I STOPPED Wearing Knee Sleeves...and then STARTED Again! (My Knee Pain Story),https://www.youtube.com/watch?v=Rj90Y_kjJE0,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.0501,21200,263,80,RITFIT,0.01240566037735849,0.0037735849056603774,0.016179245283018867,311.3069016152716,23.443396226415093,42.65593561368209,Mid,2024-10,Strength / Training
2024-10-16,RITFIT SPORTS Power Rack Review || My Experience with the M1 Smith Machine 2.0 (ALL-IN-ONE Home Gym),https://www.youtube.com/watch?v=suk_Ipv-8lI,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.0254,17528,136,31,RITFIT,0.007759014148790507,0.001768598813327248,0.009527612962117755,257.38619676945666,28.354632587859424,35.267605633802816,Mid,2024-10,Home Gym / Garage Gym
2024-10-12,I Built My Dream Garage & Home Gym,https://www.youtube.com/watch?v=vM_Yddym2Ys,Will Hall,"Film,Consumer Electronic,Technology,Camera","editing,film,software,filmmaking,sony",392,27.0,18800,美国,Suspected,0.0219,489612,7618,312,RITFIT,0.015559259168484432,0.0006372392833508982,0.01619649845183533,26043.191489361703,0.8006339713895901,1249.0102040816328,Micro,2024-10,Home Gym / Garage Gym
2024-10-11,Affordable All in One Rack Upgrades with the Ritfit M1 2.0!  #homegymequipment  #homefitness,https://www.youtube.com/shorts/sZ3TQtK5cEM,Luke’s Garage Gym,"Workout,Home,Travel,Health","fitness,budget,gym,gymequipment,titan",67,27.0,5580,美国,Suspected,0.0129,1781,23,0,RITFIT,0.01291409320606401,0.0,0.01291409320606401,319.17562724014334,37.61931499157777,26.582089552238806,Nano,2024-10,Home Gym / Garage Gym
2024-10-08,Days in the life of an older content creator,https://www.youtube.com/watch?v=GXWAgiXXNwA,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.2283,4319,216,77,RITFIT,0.05001157675387821,0.017828200972447326,0.06783977772632553,232.20430107526883,32.18337578143088,31.071942446043167,Micro,2024-10,Lifestyle / Vlog
2024-10-05,I wanna get jacked while doing almost NOTHING! (Why Your Base is the Most Important Thing of All),https://www.youtube.com/watch?v=_iIvclAGKEo,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.0936,24409,885,140,RITFIT,0.03625711827604572,0.005735589331803843,0.041992707607849566,358.4287812041116,20.361342127903644,49.11267605633803,Mid,2024-10,Strength / Training
2024-09-30,RitFit M1 2 0 Review! *10+ changes and upgrades*,https://www.youtube.com/watch?v=Yb-S7h-7qEM,Joey Suggs,"Food,Fitness,Health","food,fitness,health,fulldayofeating,r2r",157,27.0,66200,美国,Suspected,0.0468,12916,245,36,RITFIT,0.01896872096624342,0.002787240631774543,0.021755961598017962,195.10574018126889,12.155466088572313,82.26751592356688,Mid,2024-09,Equipment Review
2024-09-25,Major Fitness Spirit B52 REVIEW || My Experience with an All-in-One Home Gym SMITH MACHINE!,https://www.youtube.com/watch?v=S1eNR0RKDLg,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.0964,3994,115,27,RITFIT,0.028793189784677015,0.006760140210315473,0.035553329994992486,58.649045521292216,124.43665498247371,8.036217303822937,Mid,2024-09,Home Gym / Garage Gym
2024-09-25,"A Chatty Vlog | life update, PR unboxings, new vlog camera, new iPhone 16 pro max",https://www.youtube.com/watch?v=eGAQoVcey3U,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.1643,8587,331,108,RITFIT,0.03854664027017585,0.01257715150809363,0.05112379177826948,461.6666666666667,16.187259811342727,61.776978417266186,Micro,2024-09,Lifestyle / Vlog
